,Time,INIT_ERAB_SR
3157,2022/10/10 15:00,99.86
3158,2022/10/10 16:00,99.89
3159,2022/10/10 17:00,99.88
3160,2022/10/10 18:00,99.89
3161,2022/10/10 19:00,99.87
3162,2022/10/10 20:00,99.91
3163,2022/10/10 21:00,99.91
3164,2022/10/10 22:00,99.94
3165,2022/10/10 23:00,99.93
3166,2022/10/11 00:00,99.95
3167,2022/10/11 01:00,99.95
3168,2022/10/11 02:00,99.91
3169,2022/10/11 03:00,99.94
3170,2022/10/11 04:00,99.68
3171,2022/10/11 05:00,99.76
3172,2022/10/11 06:00,99.86
3173,2022/10/11 07:00,99.92
3174,2022/10/11 08:00,99.91
3175,2022/10/11 09:00,99.89
3176,2022/10/11 10:00,99.9
3177,2022/10/11 11:00,99.91
3178,2022/10/11 12:00,99.88
3179,2022/10/11 13:00,99.87
3180,2022/10/11 14:00,99.91
3181,2022/10/11 15:00,99.86
3182,2022/10/11 16:00,99.87
3183,2022/10/11 17:00,99.89
3184,2022/10/11 18:00,99.89
3185,2022/10/11 19:00,99.91
3186,2022/10/11 20:00,99.84
3187,2022/10/11 21:00,99.8
3188,2022/10/11 22:00,99.89
3189,2022/10/11 23:00,99.89
3190,2022/10/12 00:00,99.93
3191,2022/10/12 01:00,99.92
3192,2022/10/12 02:00,99.92
3193,2022/10/12 03:00,99.92
3194,2022/10/12 04:00,99.93
3195,2022/10/12 05:00,99.92
3196,2022/10/12 06:00,99.91
3197,2022/10/12 07:00,99.92
3198,2022/10/12 08:00,99.88
3199,2022/10/12 09:00,99.89
3200,2022/10/12 10:00,99.9
3201,2022/10/12 11:00,99.88
3202,2022/10/12 12:00,99.9
3203,2022/10/12 13:00,99.9
3204,2022/10/12 14:00,99.9
3205,2022/10/12 15:00,99.9
3206,2022/10/12 16:00,99.91
3207,2022/10/12 17:00,99.81
3208,2022/10/12 18:00,99.77
3209,2022/10/12 19:00,99.81
3210,2022/10/12 20:00,99.83
3211,2022/10/12 21:00,99.93
3212,2022/10/12 22:00,99.92
3213,2022/10/12 23:00,99.9
3214,2022/10/13 00:00,99.83
3215,2022/10/13 01:00,99.95
3216,2022/10/13 02:00,99.96
3217,2022/10/13 03:00,99.95
3218,2022/10/13 04:00,99.93
3219,2022/10/13 05:00,99.93
3220,2022/10/13 06:00,99.88
3221,2022/10/13 07:00,99.92
3222,2022/10/13 08:00,99.89
3223,2022/10/13 09:00,99.89
3224,2022/10/13 10:00,99.9
3225,2022/10/13 11:00,99.88
3226,2022/10/13 12:00,99.88
3227,2022/10/13 13:00,99.93
