DATETIME_ID,CELL_NODE_ID,CELL_NAME,NODE_NAME,INIT_ERAB_SR,CSFB_SR,RRC_SUCC,RRC_ATT,S1_SUCC,S1_ATT,E_RAB_SUCC,E_RAB_ATT,CSFB_PREP_SUCC,CSFB_ATT,DISTRICT,PROVINCE,TTML,DVT,TVT,HOUR,DATE,VENDOR,REGION,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,TRAFFIC4G,ERAB_DR,TOTAL_ERAB,ERAB_ABNORMAL,CONN_ESTAB_SUCC,CONN_ESTAB_ATT,RRC_SR,DKD4G,THP_VOL_DL,THP_VOL_UL,THP_TIME_UL,INTERRAT_HO_ATT,INTERRAT_HO_SUCC,INTERRAT_HO_SR,THP_TIME_DL,IPTHP_UL,IPTHP_DL,T_AVAIL,T_SAMPLE,INTRAFEQ_HO_SUCC,INTRAFEQ_HO_ATT,INTRAFEQ_HO_SR,VoLTE_ERAB_SUCC,VoLTE_ERAB_ATT,VoLTE_ERAB_DROP,VoLTE_ERAB_ASSIGN,VoLTE_Pkt_Lost_DL_Drop,VoLTE_Pkt_Lost_DL_Send,VoLTE_Pkt_Lost_UL_Lost,VoLTE_Pkt_Lost_UL_Transmitted,VoLTE_IntraHO_Succ,VoLTE_IntraHO_Att,VoLTE_SRVCC_HO_SUCC,VoLTE_SRVCC_HO_ATT,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,pmHoExeAttSrvcc,pmHoPrepSuccSrvc,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022090403,1003,DNCL06M4BA,DNCL06,100,100,1495,1495,1495,1495,1447,1447,1,1,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,04/09/2022,NOKIA,3,1,1,1,0.8542,0.07,1493,1,1495,1495,100,100,3149800944,119456496,35263,2,2,100,51034,3387.59,61719.66,3600,3600,69,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090404,1003,DNCL06M4BA,DNCL06,100,100,1497,1497,1497,1497,1424,1424,5,5,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,04/09/2022,NOKIA,3,1,1,1,0.41847,0.14,1468,2,1497,1497,100,100,1237837976,92810480,31032,1,1,100,25299,2990.8,48928.34,3600,3600,121,121,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090405,1003,DNCL06M4BA,DNCL06,99.83,92.31,1737,1737,1737,1737,1737,1740,12,13,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,5,04/09/2022,NOKIA,3,1,1,1,2.08621,0.11,1774,2,1737,1737,100,100,7875105664,332108520,83195,4,4,100,149881,3991.93,52542.39,3600,3600,381,383,99.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090406,1003,DNCL06M4BA,DNCL06,99.95,100,1961,1962,1961,1961,1908,1908,38,38,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,6,04/09/2022,NOKIA,3,1,1,1,3.6895,0.15,1974,3,1961,1962,99.95,100,11719336064,1139830192,287866,5,5,100,286462,3959.59,40910.61,3600,3600,631,632,99.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090407,1003,DNCL06M4BA,DNCL06,99.97,100,3145,3146,3145,3145,2686,2686,100,100,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,7,04/09/2022,NOKIA,3,1,1,1,6.06872,0.36,2795,10,3145,3146,99.97,100,23025522688,1144227488,363302,10,10,100,586545,3149.52,39256.19,3600,3600,953,954,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090408,1003,DNCL06M4BA,DNCL06,99.81,99.22,3583,3583,3579,3583,3743,3746,128,129,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,8,04/09/2022,NOKIA,3,1,1,1,7.72764,0.33,3905,13,3583,3583,100,100,28215366144,2828514016,843390,3,3,100,1255288,3353.74,22477.21,3600,3600,1221,1223,99.84,8,8,0,7,0,11028,3,15541,3,3,0,0,0.12,414,0.115,NULL,NULL,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022090409,1003,DNCL06M4BA,DNCL06,99.95,100,3694,3695,3694,3694,3918,3919,173,173,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,9,04/09/2022,NOKIA,3,1,1,1,10.90845,0.12,4072,5,3694,3695,99.97,100,43059509248,3241062336,980624,7,7,100,1731273,3305.1,24871.59,3600,3600,1417,1428,99.23,14,14,0,12,0,1439,0,1758,5,5,0,0,0.1,64,0.017777778,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090410,1003,DNCL06M4BA,DNCL06,99.97,99.5,3556,3556,3556,3556,3647,3648,200,201,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,10,04/09/2022,NOKIA,3,1,1,1,9.05837,0.43,3914,17,3556,3556,100,100,35360668672,3513485088,813395,12,10,83.33,1077498,4319.53,32817.39,3600,3600,1314,1314,100,1,1,0,1,0,1454,0,1695,0,0,0,0,0.01,41,0.011388889,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090411,1003,DNCL06M4BA,DNCL06,99.94,100,3264,3264,3264,3264,3250,3252,178,178,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,04/09/2022,NOKIA,3,1,1,1,7.40398,0.41,3403,14,3264,3264,100,100,28257918976,2750341568,811331,19,19,100,851841,3389.91,33172.76,3600,3600,1283,1286,99.77,3,3,0,3,0,1552,1,3022,3,3,0,0,0.03,82,0.022777778,NULL,NULL,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022090412,1003,DNCL06M4BA,DNCL06,99.96,98.25,2613,2613,2613,2613,2655,2656,56,57,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,04/09/2022,NOKIA,3,1,1,1,7.89117,0.14,2791,4,2613,2613,100,100,29097177088,2214512064,689840,8,8,100,1106937,3210.18,26286.21,3600,3600,871,873,99.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090413,1003,DNCL06M4BA,DNCL06,100,100,2470,2470,2470,2470,2479,2479,66,66,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,04/09/2022,NOKIA,3,1,1,1,8.77995,0.12,2566,3,2470,2470,100,100,36194205184,1059120000,536043,7,7,100,1577963,1975.81,22937.3,3600,3600,872,872,100,2,2,0,2,0,1252,0,1193,1,1,0,0,0.01,47,0.013055556,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090414,1003,DNCL06M4BA,DNCL06,99.91,100,2412,2412,2412,2412,2347,2349,101,101,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,14,04/09/2022,NOKIA,3,1,1,1,8.60419,0.29,2447,7,2412,2412,100,100,36197199872,1292568256,481308,8,8,100,1031392,2685.53,35095.48,3600,3600,869,870,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090415,1003,DNCL06M4BA,DNCL06,99.93,100,2721,2721,2721,2721,2724,2726,163,163,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,15,04/09/2022,NOKIA,3,1,1,1,8.35718,0.38,2887,11,2721,2721,100,100,33895821312,1722312384,603509,7,7,100,1079977,2853.83,31385.69,3600,3600,1162,1163,99.91,1,1,0,1,0,2825,0,3071,0,0,0,0,0.02,81,0.0225,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090416,1003,DNCL06M4BA,DNCL06,99.81,100,3074,3074,3074,3074,3120,3126,189,189,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,16,04/09/2022,NOKIA,3,1,1,1,7.58058,0.16,3220,5,3074,3074,100,100,34539325952,1758465376,576050,14,14,100,996492,3052.63,34660.92,3600,3600,1663,1663,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090417,1003,DNCL06M4BA,DNCL06,99.97,100,2975,2976,2975,2975,3004,3004,197,197,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,04/09/2022,NOKIA,3,1,1,1,5.66598,0.29,3106,9,2975,2976,99.97,100,21568198656,1527139696,457150,10,10,100,632339,3340.57,34108.6,3600,3600,2079,2079,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090418,1003,DNCL06M4BA,DNCL06,99.84,100,3004,3007,3004,3004,3237,3239,154,154,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,04/09/2022,NOKIA,3,1,1,1,9.05264,0.15,3365,5,3004,3007,99.9,100,38660158976,3129030880,1092039,7,6,85.71,1473374,2865.31,26239.2,3600,3600,1442,1442,100,2,2,0,4,0,1332,1,900,0,0,0,0,0.04,121,0.033611111,NULL,NULL,100,0,0,0.11,100,100,NULL,NULL,NULL,NULL
2022090419,1003,DNCL06M4BA,DNCL06,99.95,99.3,3509,3510,3509,3509,3942,3943,142,143,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,04/09/2022,NOKIA,3,1,1,1,8.04698,0.1,4093,4,3509,3510,99.97,100,30110351872,3244928192,1077522,13,13,100,1264130,3011.47,23819.03,3600,3600,1307,1307,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090420,1003,DNCL06M4BA,DNCL06,99.97,100,3074,3074,3074,3074,3405,3406,109,109,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,04/09/2022,NOKIA,3,1,1,1,8.36676,0.03,3563,1,3074,3074,100,100,34226705920,3771190464,865393,5,4,80,1313952,4357.78,26048.67,3600,3600,1159,1161,99.83,1,1,0,1,0,168,0,93,0,0,0,0,0,5,0.001388889,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090421,1003,DNCL06M4BA,DNCL06,99.89,100,2663,2666,2663,2663,2800,2800,74,74,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,04/09/2022,NOKIA,3,1,1,1,8.95891,0.07,2936,2,2663,2666,99.89,100,38255784960,3119674112,849251,7,7,100,1524965,3673.44,25086.34,3600,3600,983,983,100,1,1,0,1,0,92,0,0,0,0,0,0,0,4,0.001111111,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090422,1003,DNCL06M4BA,DNCL06,99.95,100,2066,2067,2066,2066,2005,2005,41,41,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,04/09/2022,NOKIA,3,1,1,1,6.09006,0.05,2097,1,2066,2067,99.95,100,22827637760,695088040,302554,5,5,100,734859,2297.4,31063.97,3600,3600,587,587,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090423,1003,DNCL06M4BA,DNCL06,100,100,1915,1915,1915,1915,1823,1823,18,18,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,04/09/2022,NOKIA,3,1,1,1,3.44057,0,1879,0,1915,1915,100,100,14124954624,699105872,180295,7,7,100,356718,3877.57,39596.98,3600,3600,369,369,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090500,1003,DNCL06M4BA,DNCL06,99.94,100,1694,1694,1694,1694,1545,1546,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,0,05/09/2022,NOKIA,3,1,1,1,3.96321,0,1562,0,1694,1694,100,100,12877332224,329362616,101978,4,4,100,233825,3229.74,55072.52,3600,3600,242,242,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090501,1003,DNCL06M4BA,DNCL06,99.93,100,1609,1609,1609,1609,1476,1477,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,1,05/09/2022,NOKIA,3,1,1,1,5.63368,0,1502,0,1609,1609,100,100,21540403712,370098800,120580,0,0,0,349736,3069.32,61590.47,3600,3600,112,114,98.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090502,1003,DNCL06M4BA,DNCL06,100,100,1569,1569,1569,1569,1403,1403,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,2,05/09/2022,NOKIA,3,1,1,1,1.64378,0,1402,0,1569,1569,100,100,4969838656,170837344,58002,0,0,0,87886,2945.37,56548.7,3600,3600,106,107,99.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090503,1003,DNCL06M4BA,DNCL06,99.92,100,1449,1449,1449,1449,1278,1279,12,12,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,05/09/2022,NOKIA,3,1,1,1,2.11133,0.08,1300,1,1449,1449,100,100,6752313792,451309240,114797,0,0,0,155049,3931.37,43549.55,3600,3600,109,109,100,0,0,0,1,0,15,0,15,0,0,0,0,0,2,0.000555556,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090504,1003,DNCL06M4BA,DNCL06,100,100,1576,1576,1576,1576,1470,1470,17,17,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,05/09/2022,NOKIA,3,1,1,1,1.32519,0,1497,0,1576,1576,100,100,5499842368,269614128,81405,0,0,0,126283,3312.01,43551.72,3600,3600,210,210,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090505,1003,DNCL06M4BA,DNCL06,100,100,1669,1669,1669,1669,1552,1552,27,27,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,5,05/09/2022,NOKIA,3,1,1,1,2.59393,0,1562,0,1669,1669,100,100,9688581904,292492120,96601,6,6,100,219500,3027.84,44139.33,3600,3600,467,468,99.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090506,1003,DNCL06M4BA,DNCL06,99.85,100,2639,2639,2639,2639,2718,2722,76,76,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,6,05/09/2022,NOKIA,3,1,1,1,4.79539,0.18,2767,5,2639,2639,100,100,18015568128,944105568,278914,8,8,100,479914,3384.93,37539.16,3600,3600,1065,1066,99.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090507,1003,DNCL06M4BA,DNCL06,99.91,100,5066,5066,5065,5066,5401,5405,197,197,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,7,05/09/2022,NOKIA,3,1,1,1,9.71256,0.21,5677,12,5066,5066,100,100,39313472000,3036789248,934685,11,11,100,1888043,3249,20822.34,3600,3600,1761,1765,99.77,3,3,0,3,0,2316,0,1172,0,0,0,0,0.02,66,0.018333333,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090508,1003,DNCL06M4BA,DNCL06,99.85,99.73,5961,5967,5961,5961,6354,6357,369,370,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,8,05/09/2022,NOKIA,3,1,1,1,14.23633,0.17,6610,11,5961,5967,99.9,100,65429514240,2751237824,1069133,6,6,100,3033952,2573.34,21565.77,3600,3600,1754,1764,99.43,7,7,0,7,0,7038,1,5399,2,2,0,0,0.11,321,0.089166667,NULL,NULL,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022090509,1003,DNCL06M4BA,DNCL06,99.7,99.47,6432,6437,6429,6432,6871,6883,373,375,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,9,05/09/2022,NOKIA,3,1,1,1,15.32425,0.29,7357,21,6432,6437,99.92,100,71750217728,3690074944,1459748,11,11,100,4120201,2527.88,17414.25,3600,3600,1727,1733,99.65,8,8,0,7,1,6551,1,7752,2,2,0,0,0.08,269,0.074722222,NULL,NULL,100,0,0.02,0.01,100,100,NULL,NULL,NULL,NULL
2022090510,1003,DNCL06M4BA,DNCL06,99.74,99.69,5722,5725,5719,5722,6245,6255,326,327,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,10,05/09/2022,NOKIA,3,1,1,1,14.13141,0.14,6564,9,5722,5725,99.95,100,60945958912,3769580096,1261393,9,8,88.89,3129208,2988.43,19476.48,3600,3600,1567,1573,99.62,9,9,0,9,0,11427,7,9513,3,3,0,0,0.11,376,0.104444444,NULL,NULL,100,0,0,0.07,100,100,NULL,NULL,NULL,NULL
2022090511,1003,DNCL06M4BA,DNCL06,99.75,100,5336,5339,5333,5336,5783,5791,275,275,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,05/09/2022,NOKIA,3,1,1,1,10.57505,0.19,6331,12,5336,5339,99.94,100,43283231232,5182235904,1294274,9,9,100,1978701,4003.97,21874.57,3600,3600,1573,1576,99.81,15,15,0,12,0,14377,3,9934,4,4,0,0,0.14,474,0.131666667,NULL,NULL,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022090512,1003,DNCL06M4BA,DNCL06,99.87,99.32,4343,4346,4343,4343,4852,4855,145,146,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,05/09/2022,NOKIA,3,1,1,1,10.60122,0.09,5395,5,4343,4346,99.93,100,45095815680,3347333888,1075515,7,7,100,2371777,3112.31,19013.51,3600,3600,1066,1070,99.63,4,4,0,4,0,2071,0,1986,1,1,0,0,0.04,98,0.027222222,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090513,1003,DNCL06M4BA,DNCL06,99.98,99.22,4273,4273,4273,4273,4594,4595,128,129,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,05/09/2022,NOKIA,3,1,1,1,11.08913,0.17,4711,8,4273,4273,100,100,47145354240,2299704352,846128,6,6,100,1779051,2717.92,26500.28,3600,3600,1031,1033,99.81,4,4,0,3,1,3525,2,4846,4,4,0,0,0.04,135,0.0375,NULL,NULL,100,0,0.03,0.04,100,100,NULL,NULL,NULL,NULL
2022090514,1003,DNCL06M4BA,DNCL06,99.93,100,5046,5046,5046,5046,5554,5558,224,224,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,14,05/09/2022,NOKIA,3,1,1,1,12.05741,0.28,5707,16,5046,5046,100,100,49786121216,3213639040,1109885,10,10,100,2188160,2895.47,22752.5,3600,3600,1540,1543,99.81,6,6,0,6,1,7831,1,8337,0,0,0,0,0.1,324,0.09,NULL,NULL,100,0,0.01,0.01,100,100,NULL,NULL,NULL,NULL
2022090515,1003,DNCL06M4BA,DNCL06,99.95,100,5613,5616,5613,5613,6090,6090,313,313,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,15,05/09/2022,NOKIA,3,1,1,1,10.58198,0.14,6302,9,5613,5616,99.95,100,42870680576,3290419712,1162829,19,19,100,1935681,2829.67,22147.6,3600,3600,1661,1664,99.82,10,10,0,8,13,9142,7,7518,4,4,0,0,0.09,294,0.081666667,NULL,NULL,100,0,0.14,0.09,100,100,NULL,NULL,NULL,NULL
2022090516,1003,DNCL06M4BA,DNCL06,99.94,100,4939,4940,4938,4939,5248,5249,322,322,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,16,05/09/2022,NOKIA,3,1,1,1,10.87608,0.09,5404,5,4939,4940,99.98,100,46993446400,2547405952,939652,11,11,100,1697796,2711.01,27679.09,3600,3600,1963,1968,99.75,9,9,0,14,160,8041,2,7949,6,6,0,0,0.12,333,0.0925,NULL,NULL,100,0,1.99,0.03,100,100,NULL,NULL,NULL,NULL
2022090517,1003,DNCL06M4BA,DNCL06,99.89,100,4645,4649,4645,4645,5225,5226,203,203,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,05/09/2022,NOKIA,3,1,1,1,6.49203,0.09,5370,5,4645,4649,99.91,100,25088251136,2170841824,698838,13,12,92.31,1031300,3106.36,24326.82,3600,3600,2293,2295,99.91,9,9,0,10,1,11124,3,21143,2,2,0,0,0.19,621,0.1725,NULL,NULL,100,0,0.01,0.01,100,100,NULL,NULL,NULL,NULL
2022090518,1003,DNCL06M4BA,DNCL06,100,100,3702,3702,3702,3702,4028,4028,170,170,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,05/09/2022,NOKIA,3,1,1,1,7.3008,0.31,4148,13,3702,3702,100,100,27937359360,2050648000,658359,11,11,100,996856,3114.79,28025.47,3600,3600,1885,1887,99.89,0,0,0,1,0,3335,1,2834,3,3,0,0,0.02,86,0.023888889,NULL,NULL,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022090519,1003,DNCL06M4BA,DNCL06,99.95,100,3425,3425,3425,3425,3684,3686,161,161,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,05/09/2022,NOKIA,3,1,1,1,7.37761,0.2,3969,8,3425,3425,100,100,30063994880,2504698688,746754,8,8,100,1314915,3354.11,22863.83,3600,3600,1693,1694,99.94,5,5,0,6,0,9574,9,11822,0,0,0,0,0.11,375,0.104166667,NULL,NULL,100,0,0,0.08,100,100,NULL,NULL,NULL,NULL
2022090520,1003,DNCL06M4BA,DNCL06,99.91,100,3219,3220,3219,3219,3478,3480,109,109,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,05/09/2022,NOKIA,3,1,1,1,10.23289,0.44,3654,16,3219,3220,99.97,100,46083833856,2205644512,859141,17,16,94.12,2039918,2567.27,22591.02,3600,3600,1582,1584,99.87,2,2,0,3,0,15107,1,15720,0,0,0,0,0.13,461,0.128055556,NULL,NULL,100,0,0,0.01,100,100,NULL,NULL,NULL,NULL
2022090521,1003,DNCL06M4BA,DNCL06,99.96,98.7,2589,2589,2589,2589,2665,2666,76,77,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,05/09/2022,NOKIA,3,1,1,1,9.85693,0.14,2766,4,2589,2589,100,100,36668999680,2320652832,684000,15,15,100,1131728,3392.77,32400.89,3600,3600,989,991,99.8,1,1,0,2,0,812,0,350,0,0,0,0,0.01,27,0.0075,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090522,1003,DNCL06M4BA,DNCL06,100,100,2184,2184,2184,2184,2269,2269,32,32,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,05/09/2022,NOKIA,3,1,1,1,8.28669,0.38,2393,9,2184,2184,100,100,30318183424,1310862528,406650,3,3,100,1201828,3223.56,25226.72,3600,3600,867,868,99.88,0,0,0,1,0,121,0,738,3,3,0,0,0.01,25,0.006944444,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090523,1003,DNCL06M4BA,DNCL06,99.95,100,1969,1969,1969,1969,1979,1980,22,22,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,05/09/2022,NOKIA,3,1,1,1,5.58372,0.1,2077,2,1969,1969,100,100,20650363648,821358752,317699,6,5,83.33,420794,2585.34,49074.76,3600,3600,553,553,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090600,1003,DNCL06M4BA,DNCL06,100,100,1673,1673,1673,1673,1602,1602,13,13,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,0,06/09/2022,NOKIA,3,1,1,1,3.06308,0,1682,0,1673,1673,100,100,10081992064,349286344,129485,1,1,100,190727,2697.5,52860.85,3600,3600,173,173,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090601,1003,DNCL06M4BA,DNCL06,100,100,1740,1740,1740,1740,1794,1794,12,12,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,1,06/09/2022,NOKIA,3,1,1,1,2.10464,0,1853,0,1740,1740,100,100,8528171520,245392688,70092,1,1,100,161222,3501.01,52897.07,3600,3600,133,133,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090602,1003,DNCL06M4BA,DNCL06,100,100,1606,1606,1606,1606,1607,1607,2,2,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,2,06/09/2022,NOKIA,3,1,1,1,2.19524,0,1669,0,1606,1606,100,100,7058980736,199630688,58427,0,0,0,111196,3416.75,63482.33,3600,3600,81,81,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090603,1003,DNCL06M4BA,DNCL06,100,100,1647,1647,1647,1647,1640,1640,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,06/09/2022,NOKIA,3,1,1,1,2.25808,0.18,1691,3,1647,1647,100,100,7013690688,3114874240,132409,1,1,100,133261,23524.64,52631.23,3600,3600,121,121,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090604,1003,DNCL06M4BA,DNCL06,100,100,1708,1708,1708,1708,1730,1730,10,10,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,06/09/2022,NOKIA,3,1,1,1,0.78019,0,1784,0,1708,1708,100,100,1373310416,180120896,49673,3,3,100,35747,3626.13,38417.5,3600,3600,163,163,100,2,2,0,1,0,318,0,0,1,1,0,0,0,12,0.003333333,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090605,1003,DNCL06M4BA,DNCL06,100,100,1892,1892,1892,1892,1888,1888,23,23,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,5,06/09/2022,NOKIA,3,1,1,1,1.63058,0.05,1934,1,1892,1892,100,100,4280360320,451527368,114078,2,2,100,91956,3958.06,46547.92,3600,3600,418,423,98.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
