DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022071006,99.52,99.95,36971.5,0.15,Mien Trung,10/07/2022,6,1,1,1,6209,99.17,NULL,NULL,19.19416667,99.08,0.59,0.02,0.05,99.83,0,NULL,NULL,NULL,NULL
2022071007,99.69,99.94,48292.2,0.2,Mien Trung,10/07/2022,7,1,1,1,6220,99.19,NULL,NULL,31.95111111,98.87,0.66,0.03,0.08,99.49,0,NULL,NULL,NULL,NULL
2022071008,99.77,99.93,59645.5,0.22,Mien Trung,10/07/2022,8,1,1,1,6209,99.22,NULL,NULL,49.19777778,97.17,0.52,0.03,0.08,99.79,0,NULL,NULL,NULL,NULL
2022071009,99.83,99.93,63470.2,0.23,Mien Trung,10/07/2022,9,1,1,1,6218,99.17,NULL,NULL,57.11222222,98.08,0.51,0.04,1.08,99.23,0,NULL,NULL,NULL,NULL
2022071010,99.84,99.92,64361.3,0.23,Mien Trung,10/07/2022,10,1,1,1,6227,99.16,NULL,NULL,54.80833333,98.49,0.48,0.07,0.11,99.18,0,NULL,NULL,NULL,NULL
2022071011,99.36,99.92,65446.1,0.23,Mien Trung,10/07/2022,11,1,1,1,6226,99.14,NULL,NULL,48.17416667,98.81,0.63,0.06,0.09,99.27,0,NULL,NULL,NULL,NULL
2022071012,99.39,99.92,71312.3,0.2,Mien Trung,10/07/2022,12,1,1,1,6237,99.11,NULL,NULL,31.96111111,98.55,0.82,0.04,0.08,99.65,0,NULL,NULL,NULL,NULL
2022071013,99.63,99.93,64814.8,0.2,Mien Trung,10/07/2022,13,1,1,1,6234,99.14,NULL,NULL,28.86055556,98.46,0.41,0.04,0.19,99.05,0,NULL,NULL,NULL,NULL
2022071014,99.88,99.93,60692.5,0.21,Mien Trung,10/07/2022,14,1,1,1,6228,99.16,NULL,NULL,34.86111111,97.48,0.84,0.03,0.08,97.15,0,NULL,NULL,NULL,NULL
2022071015,99.73,99.93,58563.4,0.21,Mien Trung,10/07/2022,15,1,1,1,6228,99.18,NULL,NULL,43.87444444,98.53,0.6,0.04,0.07,99.61,0,NULL,NULL,NULL,NULL
2022071016,99.82,99.92,55268,0.22,Mien Trung,10/07/2022,16,1,1,1,6213,99.16,NULL,NULL,44.51638889,99.22,0.66,0.04,0.72,99.69,0,NULL,NULL,NULL,NULL
2022071017,99.51,99.92,61038.8,0.21,Mien Trung,10/07/2022,17,1,1,1,6241,99.15,NULL,NULL,47.70805556,99.03,0.63,0.07,1.25,99.55,0,NULL,NULL,NULL,NULL
2022071018,99.37,99.93,67558.4,0.21,Mien Trung,10/07/2022,18,1,1,1,6226,99.1,NULL,NULL,44.92777778,98.58,0.76,0.03,0.06,99.52,0,NULL,NULL,NULL,NULL
2022071019,99.24,99.91,78919.3,0.21,Mien Trung,10/07/2022,19,1,1,1,6236,99.06,NULL,NULL,44.93916667,98.84,0.81,0.04,0.07,98.58,0,NULL,NULL,NULL,NULL
2022071020,98.82,99.91,89397.2,0.21,Mien Trung,10/07/2022,20,-1,1,1,6218,98.95,NULL,NULL,36.49583333,98.86,0.58,0.08,0.1,98.75,0,NULL,NULL,NULL,NULL
2022071021,99.72,99.91,80777.9,0.17,Mien Trung,10/07/2022,21,1,1,1,6221,98.99,NULL,NULL,25.21444444,98.34,0.47,0.06,0.08,98.57,0,NULL,NULL,NULL,NULL
2022071022,99.92,99.9,58433.1,0.13,Mien Trung,10/07/2022,22,1,1,1,6216,99.03,NULL,NULL,15.51555556,99.63,0.67,0.07,0.06,99.47,0,NULL,NULL,NULL,NULL
2022071023,99.93,99.89,33936.1,0.1,Mien Trung,10/07/2022,23,1,1,1,6061,99.02,NULL,NULL,7.505833333,99.6,1,0.02,0.05,99.52,0,NULL,NULL,NULL,NULL
2022071100,99.9,99.91,21876.5,0.08,Mien Trung,11/07/2022,0,1,1,1,6220,98.95,NULL,NULL,4.965277778,99.22,2.34,0.07,0.04,98.95,0,NULL,NULL,NULL,NULL
2022071101,99.88,99.97,12836,0.08,Mien Trung,11/07/2022,1,1,1,1,6226,98.89,NULL,NULL,1.364166667,100,0,0.04,0.04,100,100,NULL,NULL,NULL,NULL
2022071102,99.93,99.86,9099.5,0.07,Mien Trung,11/07/2022,2,1,1,1,6210,98.85,NULL,NULL,1.576944444,100,0,0,0.05,96.63,100,NULL,NULL,NULL,NULL
2022071103,99.93,99.9,7490.9,0.07,Mien Trung,11/07/2022,3,1,1,1,6212,98.75,NULL,NULL,1.527222222,99.32,0.7,0.01,0.06,100,0,NULL,NULL,NULL,NULL
2022071104,99.94,99.97,8656.5,0.08,Mien Trung,11/07/2022,4,1,1,1,6219,98.97,NULL,NULL,1.718333333,99.17,1.21,0.11,0.03,100,0,NULL,NULL,NULL,NULL
2022071105,99.88,99.95,17352,0.1,Mien Trung,11/07/2022,5,1,1,1,6208,99.09,NULL,NULL,4.720277778,99.25,0.38,0.02,0.04,100,0,NULL,NULL,NULL,NULL
2022071106,99.69,99.95,34424,0.16,Mien Trung,11/07/2022,6,1,1,1,6217,99.16,NULL,NULL,19.21527778,99.22,0.98,0.03,0.18,98.72,0,NULL,NULL,NULL,NULL
2022071107,99.87,99.93,47639.2,0.19,Mien Trung,11/07/2022,7,1,1,1,6215,99.21,NULL,NULL,38.53111111,99.28,1.15,0.03,0.05,99.63,0,NULL,NULL,NULL,NULL
2022071108,99.89,99.92,55316.3,0.22,Mien Trung,11/07/2022,8,1,1,1,6218,99.17,NULL,NULL,59.63638889,98.84,0.55,0.05,0.09,99.67,0,NULL,NULL,NULL,NULL
2022071109,99.9,99.92,57000,0.24,Mien Trung,11/07/2022,9,1,1,1,6223,99.13,NULL,NULL,75.20166667,99.2,0.62,0.04,0.08,99.58,0,NULL,NULL,NULL,NULL
2022071110,99.9,99.92,59881.3,0.25,Mien Trung,11/07/2022,10,1,1,1,6219,99.12,NULL,NULL,73.3525,98.92,0.45,0.04,0.07,99.74,0,NULL,NULL,NULL,NULL
2022071111,99.89,99.91,64553.1,0.23,Mien Trung,11/07/2022,11,1,1,1,6216,99.09,NULL,NULL,62.94083333,99.01,0.48,0.04,0.06,99.53,0,NULL,NULL,NULL,NULL
2022071112,99.91,99.92,69534.1,0.2,Mien Trung,11/07/2022,12,1,1,1,6220,99.02,NULL,NULL,40.32666667,99.03,0.6,0.02,0.06,99.65,0,NULL,NULL,NULL,NULL
2022071113,99.92,99.92,61886.6,0.2,Mien Trung,11/07/2022,13,1,1,1,6230,99.09,NULL,NULL,35.65138889,98.74,0.39,0.05,0.07,99.45,0,NULL,NULL,NULL,NULL
2022071114,99.87,99.92,55371.9,0.22,Mien Trung,11/07/2022,14,1,1,1,6222,99.09,NULL,NULL,54.46111111,99.39,0.53,0.03,0.08,99.44,0,NULL,NULL,NULL,NULL
2022071115,99.9,99.92,58101.6,0.22,Mien Trung,11/07/2022,15,1,1,1,6226,99.12,NULL,NULL,64.22083333,99.23,0.56,0.04,0.07,99.36,0,NULL,NULL,NULL,NULL
2022071116,99.9,99.92,55091.2,0.22,Mien Trung,11/07/2022,16,1,1,1,6230,99.14,NULL,NULL,69.29138889,99.29,0.83,0.07,0.1,99.18,0,NULL,NULL,NULL,NULL
2022071117,99.81,99.91,54557.7,0.21,Mien Trung,11/07/2022,17,1,1,1,6211,99.14,NULL,NULL,58.25111111,99.07,0.47,0.03,0.08,99.51,0,NULL,NULL,NULL,NULL
2022071118,99.8,99.91,63414.7,0.2,Mien Trung,11/07/2022,18,1,1,1,6211,99.12,NULL,NULL,52.71361111,99.28,0.78,0.02,0.07,99.56,0,NULL,NULL,NULL,NULL
2022071119,99.88,99.91,76286.1,0.2,Mien Trung,11/07/2022,19,1,1,1,6222,99.08,NULL,NULL,49.57527778,98.82,0.7,0.03,0.05,99.49,0,NULL,NULL,NULL,NULL
2022071120,99.85,99.92,87025,0.19,Mien Trung,11/07/2022,20,1,1,1,6225,99.01,NULL,NULL,42.04666667,98.76,0.53,0.03,0.08,99.62,0,NULL,NULL,NULL,NULL
2022071121,99.91,99.91,80755,0.16,Mien Trung,11/07/2022,21,1,1,1,6229,99.04,NULL,NULL,26.73861111,98.56,0.39,0.04,0.1,99.59,0,NULL,NULL,NULL,NULL
2022071122,99.86,99.87,61622.2,0.13,Mien Trung,11/07/2022,22,1,1,1,6229,99.03,NULL,NULL,13.99527778,99.4,0.4,0.07,0.15,99.08,0,NULL,NULL,NULL,NULL
2022071123,99.9,99.92,35975.8,0.11,Mien Trung,11/07/2022,23,1,1,1,6069,98.96,NULL,NULL,4.362222222,97.8,0.2,0.05,0.05,99.42,0,NULL,NULL,NULL,NULL
2022071200,99.26,99.88,23283.4,0.09,Mien Trung,12/07/2022,0,1,1,1,6232,98.97,NULL,NULL,3.61,98.54,2.99,0.03,0.04,98.85,0,NULL,NULL,NULL,NULL
2022071201,99.63,99.84,13418.5,0.08,Mien Trung,12/07/2022,1,1,1,1,6220,98.77,NULL,NULL,2.051388889,99.14,0,0.02,0.03,98.24,100,NULL,NULL,NULL,NULL
2022071202,99.78,99.91,9854.5,0.07,Mien Trung,12/07/2022,2,1,1,1,6223,98.9,NULL,NULL,0.819722222,97.66,0,0.07,0.06,100,100,NULL,NULL,NULL,NULL
2022071203,99.45,99.94,7927.7,0.07,Mien Trung,12/07/2022,3,1,1,1,6222,98.75,NULL,NULL,2.126666667,98.94,3.19,0.01,0.04,100,0,NULL,NULL,NULL,NULL
2022071204,99.71,99.9,8550.4,0.08,Mien Trung,12/07/2022,4,1,1,1,6222,98.87,NULL,NULL,2.591111111,99.69,0.3,0.01,0.05,99.26,100,NULL,NULL,NULL,NULL
2022071205,99.81,99.93,17610.4,0.1,Mien Trung,12/07/2022,5,1,1,1,6216,99.06,NULL,NULL,6.211666667,99.85,1.52,0.02,0.05,98.88,0,NULL,NULL,NULL,NULL
2022071206,99.57,99.94,36621,0.15,Mien Trung,12/07/2022,6,1,1,1,6222,99.17,NULL,NULL,19.09555556,99.24,0.99,0.06,0.05,99.88,0,NULL,NULL,NULL,NULL
2022071207,99.7,99.92,45346.3,0.2,Mien Trung,12/07/2022,7,1,1,1,6224,99.18,NULL,NULL,40.28361111,98.44,0.38,0.03,0.06,99.66,0,NULL,NULL,NULL,NULL
2022071208,99.88,99.92,54712.8,0.22,Mien Trung,12/07/2022,8,1,1,1,6217,99.14,NULL,NULL,59.67444444,99.38,0.63,0.05,0.06,99.31,0,NULL,NULL,NULL,NULL
2022071209,99.85,99.92,54664.1,0.24,Mien Trung,12/07/2022,9,1,1,1,6235,99.12,NULL,NULL,72.57666667,99.22,0.47,0.04,0.07,99.62,0,NULL,NULL,NULL,NULL
2022071210,99.82,99.92,59799.6,0.24,Mien Trung,12/07/2022,10,1,1,1,6228,99.12,NULL,NULL,75.80638889,99.1,0.49,0.04,0.07,99.65,0,NULL,NULL,NULL,NULL
2022071211,99.83,99.93,62616,0.23,Mien Trung,12/07/2022,11,1,1,1,6225,99.1,NULL,NULL,60.78888889,99.02,0.52,0.04,0.09,99.53,0,NULL,NULL,NULL,NULL
2022071212,99.83,99.92,71251,0.19,Mien Trung,12/07/2022,12,1,1,1,6218,99.02,NULL,NULL,30.88777778,98.92,0.4,0.05,0.11,99.33,0,NULL,NULL,NULL,NULL
2022071213,99.85,99.92,57555.4,0.2,Mien Trung,12/07/2022,13,1,1,1,6227,99.08,NULL,NULL,29.21694444,99.17,0.54,0.03,0.1,99.15,0,NULL,NULL,NULL,NULL
2022071214,99.86,99.92,53883.3,0.22,Mien Trung,12/07/2022,14,1,1,1,6215,99.09,NULL,NULL,47.83861111,99.43,0.73,0.03,0.06,99.57,0,NULL,NULL,NULL,NULL
2022071215,99.7,99.91,56018.8,0.22,Mien Trung,12/07/2022,15,1,1,1,6209,99.13,NULL,NULL,61.77277778,98.55,0.59,0.03,0.06,99.61,0,NULL,NULL,NULL,NULL
2022071216,99.92,99.91,54091.2,0.21,Mien Trung,12/07/2022,16,1,1,1,6230,99.16,NULL,NULL,62.02416667,98.93,0.67,0.02,0.06,99.6,0,NULL,NULL,NULL,NULL
2022071217,99.89,99.91,56781.1,0.21,Mien Trung,12/07/2022,17,1,1,1,6229,99.16,NULL,NULL,60.62,98.73,0.66,0.04,0.1,99.47,0,NULL,NULL,NULL,NULL
2022071218,99.93,99.91,68643.3,0.19,Mien Trung,12/07/2022,18,1,1,1,6234,99.15,NULL,NULL,53.21472222,98.1,0.62,0.03,0.07,99.43,0,NULL,NULL,NULL,NULL
2022071219,99.86,99.91,79013.8,0.2,Mien Trung,12/07/2022,19,1,1,1,6235,99.08,NULL,NULL,43.11833333,99.28,0.83,0.03,0.05,99.51,0,NULL,NULL,NULL,NULL
2022071220,99.91,93.51,83341.5,0.2,Mien Trung,12/07/2022,20,1,-2,1,6232,98.99,NULL,NULL,36.49916667,98.78,0.85,0.03,0.11,99.1,0,NULL,NULL,NULL,NULL
2022071221,99.92,99.89,81186.6,0.16,Mien Trung,12/07/2022,21,1,1,1,6218,99,NULL,NULL,22.03833333,98.7,0.69,0.04,0.08,99.62,0,NULL,NULL,NULL,NULL
2022071222,99.91,99.89,58689.7,0.13,Mien Trung,12/07/2022,22,1,1,1,6229,99.04,NULL,NULL,12.26222222,98.8,0.33,0.02,0.06,98.79,0,NULL,NULL,NULL,NULL
2022071223,99.93,99.89,36310.3,0.1,Mien Trung,12/07/2022,23,1,1,1,6082,99.05,NULL,NULL,5.993333333,98.08,0.22,0.04,0.09,100,0,NULL,NULL,NULL,NULL
2022071300,99.73,99.87,23288.2,0.08,Mien Trung,13/07/2022,0,1,1,1,6221,98.98,NULL,NULL,2.706666667,98.65,0,0.02,0.05,100,100,NULL,NULL,NULL,NULL
2022071301,99.68,99.91,13583.3,0.07,Mien Trung,13/07/2022,1,1,1,1,6223,98.92,NULL,NULL,1.001944444,99.2,0,0.08,0.14,94.52,100,NULL,NULL,NULL,NULL
2022071302,99.74,99.94,9574.5,0.07,Mien Trung,13/07/2022,2,1,1,1,6230,98.97,NULL,NULL,1.323888889,97.99,0,0.05,0.05,100,100,NULL,NULL,NULL,NULL
2022071303,99.75,99.92,8048.3,0.07,Mien Trung,13/07/2022,3,1,1,1,6224,98.93,NULL,NULL,1.856944444,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022071304,99.8,99.94,9036.7,0.07,Mien Trung,13/07/2022,4,1,1,1,6216,99.06,NULL,NULL,1.700277778,99.53,0.48,0,0.04,100,0,NULL,NULL,NULL,NULL
2022071305,99.77,99.94,18031,0.1,Mien Trung,13/07/2022,5,1,1,1,6215,99.1,NULL,NULL,5.991111111,98.64,1.22,0.02,0.04,100,0,NULL,NULL,NULL,NULL
2022071306,99.38,99.93,37706.9,0.16,Mien Trung,13/07/2022,6,1,1,1,6218,99.2,NULL,NULL,20.53194444,98.69,0.7,0.02,0.04,100,0,NULL,NULL,NULL,NULL
2022071307,99.74,99.93,46305.6,0.2,Mien Trung,13/07/2022,7,1,1,1,6220,99.2,NULL,NULL,39.56972222,98.94,0.42,0.02,0.05,99.68,0,NULL,NULL,NULL,NULL
2022071308,99.89,99.92,54477.7,0.22,Mien Trung,13/07/2022,8,1,1,1,6219,99.16,NULL,NULL,59.19166667,99.28,0.43,0.03,0.09,99.64,0,NULL,NULL,NULL,NULL
2022071309,99.9,99.91,56514.4,0.24,Mien Trung,13/07/2022,9,1,1,1,6215,99.11,NULL,NULL,69.98944444,99.37,0.37,0.02,0.07,99.43,0,NULL,NULL,NULL,NULL
2022071310,99.8,99.91,60233.5,0.24,Mien Trung,13/07/2022,10,1,1,1,6222,99.1,NULL,NULL,69.82555556,99.15,0.48,0.02,0.08,99.5,0,NULL,NULL,NULL,NULL
2022071311,99.71,99.92,66204.3,0.23,Mien Trung,13/07/2022,11,1,1,1,6227,99.08,NULL,NULL,63.24805556,98.8,0.41,0.04,0.09,99.71,0,NULL,NULL,NULL,NULL
2022071312,99.73,99.92,70227.5,0.19,Mien Trung,13/07/2022,12,1,1,1,6182,98.96,NULL,NULL,26.37944444,99.04,0.2,0.03,0.07,99.56,0,NULL,NULL,NULL,NULL
2022071313,99.89,99.93,59628.8,0.19,Mien Trung,13/07/2022,13,1,1,1,6219,99.06,NULL,NULL,31.11861111,98.88,0.33,0.04,0.06,99.38,0,NULL,NULL,NULL,NULL
2022071314,99.89,99.92,55924,0.21,Mien Trung,13/07/2022,14,1,1,1,6219,99.07,NULL,NULL,47.99277778,98.69,0.72,0.03,0.07,99.47,0,NULL,NULL,NULL,NULL
2022071315,99.87,99.92,54367.4,0.23,Mien Trung,13/07/2022,15,1,1,1,6222,99.06,NULL,NULL,49.61222222,98.72,0.56,0.03,0.07,99.7,0,NULL,NULL,NULL,NULL
2022071316,99.86,99.91,56312.9,0.22,Mien Trung,13/07/2022,16,1,1,1,6227,99.11,NULL,NULL,60.26166667,98.67,0.48,0.03,0.07,99.16,0,NULL,NULL,NULL,NULL
2022071317,99.28,99.9,57297.9,0.21,Mien Trung,13/07/2022,17,1,1,1,6231,99.11,NULL,NULL,54.3575,98.84,0.63,0.04,0.07,99.6,0,NULL,NULL,NULL,NULL
2022071318,99.86,99.91,68576.5,0.19,Mien Trung,13/07/2022,18,1,1,1,6232,99.11,NULL,NULL,52.19277778,98.76,0.63,0.04,0.06,99.09,0,NULL,NULL,NULL,NULL
2022071319,99.83,99.91,79845.7,0.2,Mien Trung,13/07/2022,19,1,1,1,6224,99.04,NULL,NULL,47.68916667,98.78,0.6,0.03,0.06,98.97,0,NULL,NULL,NULL,NULL
2022071320,99.73,99.9,85668.3,0.19,Mien Trung,13/07/2022,20,1,1,1,6224,98.95,NULL,NULL,44.47833333,98.16,1.05,0.03,0.05,99.45,0,NULL,NULL,NULL,NULL
2022071321,99.9,99.9,84150.9,0.17,Mien Trung,13/07/2022,21,1,1,1,6219,98.96,NULL,NULL,26.04527778,97.75,0.6,0.03,0.07,99.27,0,NULL,NULL,NULL,NULL
2022071322,99.92,99.9,59544.3,0.13,Mien Trung,13/07/2022,22,1,1,1,6219,99,NULL,NULL,11.02333333,97,0.45,0.07,0.1,98.54,0,NULL,NULL,NULL,NULL
2022071323,99.86,99.91,37147.7,0.1,Mien Trung,13/07/2022,23,1,1,1,6072,98.94,NULL,NULL,5.291388889,98.99,0.75,0.01,0.04,99.44,0,NULL,NULL,NULL,NULL
2022071400,99.91,99.89,22418.6,0.08,Mien Trung,14/07/2022,0,1,1,1,6218,98.82,NULL,NULL,2.309444444,99.05,0.96,0.02,0.14,100,0,NULL,NULL,NULL,NULL
2022071401,99.86,99.94,13294.2,0.08,Mien Trung,14/07/2022,1,1,1,1,6226,98.81,NULL,NULL,1.222222222,97.87,0,0.04,0.05,100,100,NULL,NULL,NULL,NULL
2022071402,99.84,99.91,9609.2,0.07,Mien Trung,14/07/2022,2,1,1,1,6218,98.9,NULL,NULL,1.337222222,100,0.72,0,0.05,98.57,0,NULL,NULL,NULL,NULL
2022071403,99.93,99.91,8257.9,0.07,Mien Trung,14/07/2022,3,1,1,1,6222,98.9,NULL,NULL,1.068055556,98.63,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022071404,99.92,99.91,9329.7,0.08,Mien Trung,14/07/2022,4,1,1,1,6222,98.94,NULL,NULL,2.349444444,98.97,0,0.01,0.05,100,100,NULL,NULL,NULL,NULL
2022071405,99.82,99.94,19510.5,0.1,Mien Trung,14/07/2022,5,1,1,1,6218,99.09,NULL,NULL,4.857222222,99.29,0.36,0.03,0.07,100,0,NULL,NULL,NULL,NULL
2022071406,99.35,99.92,37489,0.16,Mien Trung,14/07/2022,6,1,1,1,6229,99.19,NULL,NULL,19.62722222,99.55,0.62,0.04,0.06,99.66,0,NULL,NULL,NULL,NULL
2022071407,99.84,99.93,45776,0.2,Mien Trung,14/07/2022,7,1,1,1,6223,99.16,NULL,NULL,39.24694444,99.09,0.44,0.03,0.06,99.65,0,NULL,NULL,NULL,NULL
2022071408,99.75,99.92,53444.3,0.22,Mien Trung,14/07/2022,8,1,1,1,6230,99.12,NULL,NULL,63.06138889,98.81,0.51,0.04,0.07,99.57,0,NULL,NULL,NULL,NULL
2022071409,99.83,99.91,55142.9,0.24,Mien Trung,14/07/2022,9,1,1,1,6219,99.09,NULL,NULL,74.09888889,99.29,0.42,0.04,0.07,99.6,0,NULL,NULL,NULL,NULL
2022071410,99.83,99.91,59159.7,0.24,Mien Trung,14/07/2022,10,1,1,1,6230,99.08,NULL,NULL,70.83305556,98.57,0.55,0.04,0.07,99.55,0,NULL,NULL,NULL,NULL
2022071411,99.81,99.92,64951.8,0.23,Mien Trung,14/07/2022,11,1,1,1,6214,99.07,NULL,NULL,59.275,99.1,0.49,0.04,0.06,99.36,0,NULL,NULL,NULL,NULL
2022071412,99.71,99.92,71235.7,0.2,Mien Trung,14/07/2022,12,1,1,1,6218,99.02,NULL,NULL,31.57583333,99.41,0.66,0.02,0.07,99.51,0,NULL,NULL,NULL,NULL
2022071413,99.77,99.93,59855.3,0.2,Mien Trung,14/07/2022,13,1,1,1,6218,99.07,NULL,NULL,30.72583333,98.58,0.82,0.03,1.78,99.31,0,NULL,NULL,NULL,NULL
2022071414,99.89,99.92,56493.3,0.21,Mien Trung,14/07/2022,14,1,1,1,6229,99.09,NULL,NULL,49.21333333,99.3,0.63,0.05,0.08,99.2,0,NULL,NULL,NULL,NULL
2022071415,99.88,99.92,54677.1,0.22,Mien Trung,14/07/2022,15,1,1,1,6227,99.09,NULL,NULL,62.08972222,99,0.51,0.03,0.54,99.81,0,NULL,NULL,NULL,NULL
2022071416,99.88,99.91,52296.9,0.23,Mien Trung,14/07/2022,16,1,1,1,6221,99.12,NULL,NULL,61.03638889,98.79,0.47,0.03,0.09,99.69,0,NULL,NULL,NULL,NULL
2022071417,99.89,99.91,55703.5,0.21,Mien Trung,14/07/2022,17,1,1,1,6227,99.11,NULL,NULL,60.24666667,98.76,0.67,0.04,0.22,99.61,0,NULL,NULL,NULL,NULL
2022071418,99.88,99.92,65085.5,0.19,Mien Trung,14/07/2022,18,1,1,1,6221,99.08,NULL,NULL,50.96416667,99.18,0.68,0.04,0.08,99.44,0,NULL,NULL,NULL,NULL
2022071419,99.87,99.92,74826.2,0.2,Mien Trung,14/07/2022,19,1,1,1,6229,99.05,NULL,NULL,49.13527778,98.86,0.73,0.04,0.07,99.62,0,NULL,NULL,NULL,NULL
2022071420,99.83,99.91,88287.9,0.19,Mien Trung,14/07/2022,20,1,1,1,6232,98.98,NULL,NULL,44.67722222,98.86,0.37,0.02,0.06,99.6,0,NULL,NULL,NULL,NULL
2022071421,99.91,99.9,79831.1,0.17,Mien Trung,14/07/2022,21,1,1,1,6225,99,NULL,NULL,26.6825,98.08,0.62,0.02,0.07,99.65,0,NULL,NULL,NULL,NULL
2022071422,99.76,99.9,63086.2,0.14,Mien Trung,14/07/2022,22,1,1,1,6220,99.01,NULL,NULL,13.24527778,98.28,1.55,0.09,0.11,99.48,0,NULL,NULL,NULL,NULL
2022071423,99.87,99.9,37813.4,0.1,Mien Trung,14/07/2022,23,1,1,1,6064,98.98,NULL,NULL,5.811388889,99.8,0.6,0.02,3.65,100,0,NULL,NULL,NULL,NULL
2022071500,99.93,99.81,24064.3,0.08,Mien Trung,15/07/2022,0,1,1,1,6219,98.97,NULL,NULL,2.683333333,98.73,0,0.02,0.05,100,100,NULL,NULL,NULL,NULL
2022071501,99.93,99.94,14114.5,0.08,Mien Trung,15/07/2022,1,1,1,1,6216,98.88,NULL,NULL,1.765555556,99.32,1.36,0.06,0.05,99.34,100,NULL,NULL,NULL,NULL
2022071502,99.93,99.9,9784.6,0.07,Mien Trung,15/07/2022,2,1,1,1,6223,98.91,NULL,NULL,1.120277778,98.6,0,0.01,0.03,100,100,NULL,NULL,NULL,NULL
2022071503,99.94,99.92,8214.5,0.07,Mien Trung,15/07/2022,3,1,1,1,6215,98.88,NULL,NULL,1.152222222,98.05,1.33,0.03,0.11,100,100,NULL,NULL,NULL,NULL
2022071504,99.93,99.89,9501.2,0.07,Mien Trung,15/07/2022,4,1,1,1,6212,98.96,NULL,NULL,2.480833333,99.63,0,0.01,0.04,100,100,NULL,NULL,NULL,NULL
2022071505,99.88,99.94,20100.9,0.11,Mien Trung,15/07/2022,5,1,1,1,6220,99.15,NULL,NULL,6.793055556,99.56,0.45,0.03,0.06,99.52,0,NULL,NULL,NULL,NULL
2022071506,99.64,99.94,36917.3,0.16,Mien Trung,15/07/2022,6,1,1,1,6213,99.18,NULL,NULL,20.63,99.13,0.78,0.01,0.04,99.81,0,NULL,NULL,NULL,NULL
2022071507,99.71,99.93,48457.7,0.19,Mien Trung,15/07/2022,7,1,1,1,6220,99.17,NULL,NULL,41.295,99.13,0.68,0.03,0.06,99.41,0,NULL,NULL,NULL,NULL
2022071508,99.91,99.91,51464.3,0.23,Mien Trung,15/07/2022,8,1,1,1,6215,99.11,NULL,NULL,63.97611111,98.87,0.34,0.03,0.05,99.19,0,NULL,NULL,NULL,NULL
2022071509,99.92,99.91,58835,0.24,Mien Trung,15/07/2022,9,1,1,1,6227,99.08,NULL,NULL,75.51722222,98.95,0.43,0.03,0.06,99.43,0,NULL,NULL,NULL,NULL
2022071510,99.66,99.92,58292.2,0.25,Mien Trung,15/07/2022,10,1,1,1,6226,99.04,NULL,NULL,72.12027778,99.12,0.59,0.03,0.07,99.34,0,NULL,NULL,NULL,NULL
2022071511,99.88,99.92,66339.7,0.23,Mien Trung,15/07/2022,11,1,1,1,6234,99.05,NULL,NULL,59.815,98.91,0.71,0.05,0.09,99.28,0,NULL,NULL,NULL,NULL
2022071512,99.89,99.91,71376.2,0.19,Mien Trung,15/07/2022,12,1,1,1,6239,98.93,NULL,NULL,31.18361111,98.96,0.25,0.03,0.07,99.19,0,NULL,NULL,NULL,NULL
2022071513,99.89,99.91,61893.9,0.19,Mien Trung,15/07/2022,13,1,1,1,6232,99.04,NULL,NULL,31.04,99.44,1.06,0.07,0.1,99.35,0,NULL,NULL,NULL,NULL
2022071514,99.91,99.92,56291.9,0.22,Mien Trung,15/07/2022,14,1,1,1,6222,99.07,NULL,NULL,49.01611111,98.79,0.58,0.05,0.08,99.59,0,NULL,NULL,NULL,NULL
2022071515,99.79,99.92,54377.4,0.23,Mien Trung,15/07/2022,15,1,1,1,6230,99.08,NULL,NULL,62.395,99.16,0.45,0.03,0.07,99.48,0,NULL,NULL,NULL,NULL
2022071516,99.87,99.91,54184.8,0.22,Mien Trung,15/07/2022,16,1,1,1,6225,99.1,NULL,NULL,64.47777778,99.26,0.46,0.05,1.35,99.43,0,NULL,NULL,NULL,NULL
2022071517,99.79,99.91,56027.8,0.21,Mien Trung,15/07/2022,17,1,1,1,6232,99.09,NULL,NULL,63.77055556,99.17,0.58,0.03,0.08,99.32,0,NULL,NULL,NULL,NULL
2022071518,99.85,99.91,62074.7,0.2,Mien Trung,15/07/2022,18,1,1,1,6228,99.08,NULL,NULL,59.74138889,98.92,0.48,0.05,1,99.39,0,NULL,NULL,NULL,NULL
2022071519,99.85,99.92,75501.2,0.2,Mien Trung,15/07/2022,19,1,1,1,6222,99.03,NULL,NULL,48.22972222,98.81,0.51,0.03,0.07,99.53,0,NULL,NULL,NULL,NULL
