,DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2604,2022091712,99.76,99.9,76966.7,0.21,Mien Trung,17/09/2022,12,1.0,1.0,1.0,6237,98.94,,,83.2330555555554,98.96,0.73,0.04,0.09,99.45,0.0,,,,
2605,2022091713,99.85,99.93,61927.7,0.21,Mien Trung,17/09/2022,13,1.0,1.0,1.0,6222,98.9,,,76.12166666666653,99.1,0.7,0.04,0.07,98.96,0.0,,,,
2606,2022091714,99.8,99.92,59903.4,0.23,Mien Trung,17/09/2022,14,1.0,1.0,1.0,6218,98.9,,,112.8097222222222,98.95,0.63,0.05,0.41,99.36,0.0,,,,
2607,2022091715,99.67,99.91,55751.3,0.25,Mien Trung,17/09/2022,15,1.0,1.0,1.0,6245,98.92,,,145.2180555555553,98.97,0.48,0.03,0.07,99.38,0.0,,,,
2608,2022091716,99.68,99.9,56487.3,0.24,Mien Trung,17/09/2022,16,1.0,1.0,1.0,6231,99.01,,,163.26027777777773,98.93,0.36,0.04,0.07,99.45,0.0,,,,
2609,2022091717,99.85,99.9,55764.5,0.23,Mien Trung,17/09/2022,17,1.0,1.0,1.0,6226,99.05,,,156.99861111111125,99.15,0.51,0.06,1.78,99.22,0.0,,,,
2610,2022091718,99.9,99.92,67478.8,0.22,Mien Trung,17/09/2022,18,1.0,1.0,1.0,6225,98.97,,,132.28777777777753,98.66,0.59,0.03,0.08,99.21,0.0,,,,
2611,2022091719,99.51,99.9,82806.5,0.23,Mien Trung,17/09/2022,19,1.0,1.0,1.0,6228,98.93,,,121.5349999999999,98.8,0.63,0.03,0.07,98.6,0.0,,,,
2612,2022091720,99.88,99.91,91113.2,0.21,Mien Trung,17/09/2022,20,1.0,1.0,1.0,6228,98.85,,,99.75611111111095,99.16,0.48,0.04,0.08,99.6,0.0,,,,
2613,2022091721,99.72,99.9,81386.3,0.2,Mien Trung,17/09/2022,21,1.0,1.0,1.0,6236,98.86,,,69.86888888888889,98.99,0.36,0.04,0.08,99.28,0.0,,,,
2614,2022091722,99.81,99.91,64962.5,0.15,Mien Trung,17/09/2022,22,1.0,1.0,1.0,6235,98.89,,,31.588055555555574,98.6,0.52,0.04,0.08,99.22,0.0,,,,
2615,2022091723,99.63,99.89,40707.0,0.12,Mien Trung,17/09/2022,23,1.0,1.0,1.0,6066,98.67,,,13.119722222222213,99.54,1.02,0.05,0.13,99.77,0.0,,,,
2616,2022091800,99.38,99.91,25904.4,0.1,Mien Trung,18/09/2022,00,1.0,1.0,1.0,6229,98.57,,,5.910277777777783,99.03,0.85,0.02,0.16,99.47,0.0,,,,
2617,2022091801,99.08,99.9,16228.9,0.09,Mien Trung,18/09/2022,01,1.0,1.0,1.0,6235,98.55,,,3.645833333333333,99.61,0.59,0.02,0.05,99.47,0.0,,,,
2618,2022091802,99.16,99.91,10895.3,0.09,Mien Trung,18/09/2022,02,1.0,1.0,1.0,6232,98.49,,,3.6866666666666656,98.31,0.49,0.06,0.05,100.0,0.0,,,,
2619,2022091803,99.15,99.91,8922.7,0.08,Mien Trung,18/09/2022,03,1.0,1.0,1.0,6231,98.34,,,2.597500000000001,98.94,0.0,0.01,0.04,100.0,100.0,,,,
2620,2022091804,98.71,99.9,10121.2,0.09,Mien Trung,18/09/2022,04,-1.0,1.0,1.0,6224,98.47,,,5.059166666666666,99.27,0.75,0.03,0.03,100.0,0.0,,,,
2621,2022091805,98.72,99.93,19257.6,0.12,Mien Trung,18/09/2022,05,-1.0,1.0,1.0,6225,98.64,,,13.139166666666679,99.34,0.47,0.01,0.04,98.88,0.0,,,,
2622,2022091806,99.35,99.96,39192.7,0.17,Mien Trung,18/09/2022,06,1.0,1.0,1.0,6225,98.94,,,41.66888888888891,99.13,0.51,0.05,0.08,99.32,0.0,,,,
2623,2022091807,99.69,99.93,49289.5,0.22,Mien Trung,18/09/2022,07,1.0,1.0,1.0,6225,99.0,,,95.98111111111105,99.03,0.68,0.02,0.33,99.27,0.0,,,,
2624,2022091808,99.7,99.91,58415.3,0.24,Mien Trung,18/09/2022,08,1.0,1.0,1.0,6226,98.98,,,145.63861111111095,99.13,0.65,0.03,0.52,99.47,0.0,,,,
2625,2022091809,99.68,99.91,63509.8,0.26,Mien Trung,18/09/2022,09,1.0,1.0,1.0,6233,98.99,,,146.07333333333324,98.96,0.49,0.03,0.08,98.94,0.0,,,,
2626,2022091810,99.59,99.91,67387.1,0.25,Mien Trung,18/09/2022,10,1.0,1.0,1.0,6234,98.99,,,148.69111111111118,98.84,0.52,0.04,0.08,99.27,0.0,,,,
2627,2022091811,99.68,99.92,69477.9,0.24,Mien Trung,18/09/2022,11,1.0,1.0,1.0,6227,98.98,,,119.33166666666656,99.05,0.5,0.04,0.95,99.36,0.0,,,,
2628,2022091812,99.74,99.92,73587.8,0.22,Mien Trung,18/09/2022,12,1.0,1.0,1.0,6242,98.96,,,69.75083333333318,98.93,0.58,0.02,0.06,99.38,0.0,,,,
2629,2022091813,99.84,99.93,63597.8,0.22,Mien Trung,18/09/2022,13,1.0,1.0,1.0,6247,98.94,,,62.619999999999926,98.85,0.51,0.02,0.07,99.28,0.0,,,,
2630,2022091814,99.67,99.93,60598.9,0.23,Mien Trung,18/09/2022,14,1.0,1.0,1.0,6238,98.95,,,88.53833333333333,98.89,0.36,0.04,0.06,99.26,0.0,,,,
2631,2022091815,99.79,99.93,59498.2,0.23,Mien Trung,18/09/2022,15,1.0,1.0,1.0,6239,98.98,,,119.893611111111,98.98,0.54,0.03,0.08,99.16,0.0,,,,
2632,2022091816,99.83,99.92,59230.4,0.23,Mien Trung,18/09/2022,16,1.0,1.0,1.0,6228,99.03,,,137.05916666666647,98.86,0.6,0.04,0.08,99.1,0.0,,,,
2633,2022091817,99.72,99.92,60236.6,0.24,Mien Trung,18/09/2022,17,1.0,1.0,1.0,6237,98.98,,,134.86249999999984,98.77,0.51,0.03,0.17,99.28,0.0,,,,
2634,2022091818,99.8,99.92,71346.3,0.23,Mien Trung,18/09/2022,18,1.0,1.0,1.0,6230,98.97,,,119.7461111111112,99.05,0.4,0.04,0.22,99.38,0.0,,,,
2635,2022091819,99.79,99.91,83527.4,0.22,Mien Trung,18/09/2022,19,1.0,1.0,1.0,6227,98.92,,,107.611388888889,99.11,0.48,0.03,0.75,99.31,0.0,,,,
2636,2022091820,99.79,99.92,90183.0,0.21,Mien Trung,18/09/2022,20,1.0,1.0,1.0,6235,98.83,,,81.50472222222209,98.95,0.52,0.04,0.07,99.3,0.0,,,,
2637,2022091821,99.83,99.9,77021.5,0.18,Mien Trung,18/09/2022,21,1.0,1.0,1.0,6233,98.75,,,52.92666666666661,99.02,0.7,0.03,0.08,99.32,0.0,,,,
2638,2022091822,99.93,99.9,58806.2,0.13,Mien Trung,18/09/2022,22,1.0,1.0,1.0,6234,98.88,,,23.42638888888885,98.75,0.44,0.03,0.05,99.33,0.0,,,,
2639,2022091823,99.86,99.88,34073.1,0.11,Mien Trung,18/09/2022,23,1.0,1.0,1.0,6086,98.88,,,10.65222222222221,99.14,0.18,0.01,0.05,99.5,0.0,,,,
2640,2022091900,99.9,99.97,20278.3,0.09,Mien Trung,19/09/2022,00,1.0,1.0,1.0,6231,98.5,,,6.131944444444446,98.03,0.6,0.05,0.04,98.03,100.0,,,,
2641,2022091901,99.94,99.91,13309.5,0.08,Mien Trung,19/09/2022,01,1.0,1.0,1.0,6236,98.38,,,2.3524999999999996,100.0,1.19,0.11,0.03,100.0,100.0,,,,
2642,2022091902,99.95,99.9,9276.8,0.08,Mien Trung,19/09/2022,02,1.0,1.0,1.0,6241,98.43,,,2.0727777777777785,99.32,0.34,0.01,0.04,98.55,0.0,,,,
2643,2022091903,99.95,99.88,8094.9,0.08,Mien Trung,19/09/2022,03,1.0,1.0,1.0,6224,98.42,,,2.6186111111111106,99.11,0.0,0.01,0.04,99.52,100.0,,,,
2644,2022091904,99.95,99.89,9858.6,0.08,Mien Trung,19/09/2022,04,1.0,1.0,1.0,6225,98.74,,,6.233611111111111,99.35,0.65,0.01,0.06,99.43,0.0,,,,
2645,2022091905,99.94,99.95,19869.5,0.11,Mien Trung,19/09/2022,05,1.0,1.0,1.0,6220,98.95,,,13.247222222222238,99.48,0.85,0.03,0.05,98.8,0.0,,,,
2646,2022091906,99.93,99.93,36859.2,0.17,Mien Trung,19/09/2022,06,1.0,1.0,1.0,6227,99.1,,,51.62083333333335,99.1,0.67,0.03,0.04,99.56,0.0,,,,
2647,2022091907,99.92,99.94,45638.2,0.21,Mien Trung,19/09/2022,07,1.0,1.0,1.0,6238,99.07,,,119.91944444444432,99.05,0.56,0.03,0.07,99.35,0.0,,,,
2648,2022091908,99.9,99.91,49700.3,0.23,Mien Trung,19/09/2022,08,1.0,1.0,1.0,6235,99.01,,,186.6452777777776,99.29,0.4,0.03,0.07,99.29,0.0,,,,
2649,2022091909,99.9,99.91,53404.4,0.25,Mien Trung,19/09/2022,09,1.0,1.0,1.0,6247,98.96,,,213.46722222222223,99.33,0.34,0.03,0.07,99.43,0.0,,,,
2650,2022091910,99.91,99.91,56548.5,0.26,Mien Trung,19/09/2022,10,1.0,1.0,1.0,6230,98.95,,,206.94027777777754,98.99,0.4,0.04,0.15,99.33,0.0,,,,
2651,2022091911,99.9,99.91,65892.5,0.25,Mien Trung,19/09/2022,11,1.0,1.0,1.0,6246,98.95,,,181.82555555555575,99.31,0.43,0.03,0.08,99.51,0.0,,,,
2652,2022091912,99.8,99.92,73643.7,0.21,Mien Trung,19/09/2022,12,1.0,1.0,1.0,6238,98.89,,,90.8258333333333,98.86,0.45,0.04,0.23,99.0,0.0,,,,
2653,2022091913,99.83,99.91,60933.1,0.2,Mien Trung,19/09/2022,13,1.0,1.0,1.0,6235,98.94,,,87.42222222222213,98.97,0.41,0.04,0.06,98.99,0.0,,,,
2654,2022091914,99.89,99.91,55175.8,0.23,Mien Trung,19/09/2022,14,1.0,1.0,1.0,6235,98.91,,,159.4566666666667,98.92,0.43,0.03,0.07,98.78,0.0,,,,
2655,2022091915,99.87,99.91,53039.3,0.25,Mien Trung,19/09/2022,15,1.0,1.0,1.0,6232,98.96,,,194.14138888888903,98.95,0.47,0.04,0.12,98.85,0.0,,,,
2656,2022091916,99.81,99.91,54150.7,0.24,Mien Trung,19/09/2022,16,1.0,1.0,1.0,6237,99.07,,,198.83416666666676,99.1,0.52,0.06,0.25,99.35,0.0,,,,
2657,2022091917,99.85,99.91,56645.4,0.23,Mien Trung,19/09/2022,17,1.0,1.0,1.0,6247,99.1,,,177.38555555555527,98.67,0.49,0.06,0.07,99.23,0.0,,,,
2658,2022091918,99.76,99.89,68638.8,0.21,Mien Trung,19/09/2022,18,1.0,1.0,1.0,6239,99.05,,,132.5538888888886,99.0,0.46,0.04,0.16,98.9,0.0,,,,
2659,2022091919,99.81,99.9,82811.6,0.21,Mien Trung,19/09/2022,19,1.0,1.0,1.0,6237,98.99,,,110.20527777777778,98.88,0.47,0.04,0.11,98.59,0.0,,,,
2660,2022091920,99.9,99.91,87766.7,0.2,Mien Trung,19/09/2022,20,1.0,1.0,1.0,6231,98.92,,,94.11277777777765,99.03,0.69,0.04,0.62,99.11,0.0,,,,
2661,2022091921,99.92,99.92,78093.8,0.17,Mien Trung,19/09/2022,21,1.0,1.0,1.0,6233,98.95,,,61.48249999999996,98.9,0.26,0.03,0.08,98.92,0.0,,,,
2662,2022091922,99.94,99.9,59461.2,0.13,Mien Trung,19/09/2022,22,1.0,1.0,1.0,6241,98.96,,,29.23833333333335,99.43,0.49,0.02,0.06,99.3,0.0,,,,
2663,2022091923,99.71,99.88,34281.3,0.12,Mien Trung,19/09/2022,23,1.0,1.0,1.0,6070,98.73,,,12.688611111111106,98.95,0.64,0.03,0.07,99.06,0.0,,,,
2664,2022092000,99.94,99.84,20238.6,0.08,Mien Trung,20/09/2022,00,1.0,1.0,1.0,6219,98.66,,,4.335277777777781,99.6,0.8,0.04,0.04,99.59,0.0,,,,
2665,2022092001,99.95,99.89,12831.9,0.06,Mien Trung,20/09/2022,01,1.0,1.0,1.0,6226,98.36,,,1.0058333333333334,97.22,0.93,0.01,0.07,100.0,0.0,,,,
2666,2022092002,99.95,99.91,9174.0,0.08,Mien Trung,20/09/2022,02,1.0,1.0,1.0,6222,98.48,,,2.3474999999999997,98.58,0.29,0.04,0.05,100.0,0.0,,,,
2667,2022092003,99.94,99.89,7860.7,0.07,Mien Trung,20/09/2022,03,1.0,1.0,1.0,6227,98.48,,,2.5119444444444454,98.83,0.58,0.02,0.08,98.73,0.0,,,,
2668,2022092004,99.95,99.92,9890.8,0.07,Mien Trung,20/09/2022,04,1.0,1.0,1.0,6235,98.87,,,4.426666666666666,99.32,0.34,0.03,0.06,99.53,0.0,,,,
2669,2022092005,99.95,99.94,20691.7,0.11,Mien Trung,20/09/2022,05,1.0,1.0,1.0,6228,98.96,,,13.498888888888864,99.54,0.54,0.04,0.06,99.42,0.0,,,,
2670,2022092006,99.94,99.93,38696.8,0.16,Mien Trung,20/09/2022,06,1.0,1.0,1.0,6222,99.14,,,52.72694444444445,99.09,0.48,0.03,0.07,98.51,0.0,,,,
2671,2022092007,99.89,99.92,45132.8,0.2,Mien Trung,20/09/2022,07,1.0,1.0,1.0,6211,99.13,,,126.5058333333333,98.81,0.37,0.04,0.08,99.04,0.0,,,,
2672,2022092008,99.81,99.92,48464.2,0.23,Mien Trung,20/09/2022,08,1.0,1.0,1.0,6222,99.08,,,184.476388888889,98.99,0.52,0.04,0.4,99.36,0.0,,,,
2673,2022092009,99.86,99.92,53648.0,0.25,Mien Trung,20/09/2022,09,1.0,1.0,1.0,6239,99.02,,,211.03499999999968,99.07,0.36,0.04,0.43,99.26,0.0,,,,
2674,2022092010,99.88,99.92,56931.3,0.25,Mien Trung,20/09/2022,10,1.0,1.0,1.0,6234,99.0,,,202.17999999999984,98.84,0.46,0.03,0.08,98.92,0.0,,,,
2675,2022092011,99.76,99.91,68138.8,0.24,Mien Trung,20/09/2022,11,1.0,1.0,1.0,6231,99.01,,,161.27249999999998,98.98,0.46,0.03,0.08,99.07,0.0,,,,
2676,2022092012,99.86,99.92,71672.0,0.21,Mien Trung,20/09/2022,12,1.0,1.0,1.0,6225,98.89,,,76.73249999999993,99.44,0.45,0.03,0.08,99.15,0.0,,,,
2677,2022092013,99.72,99.92,59528.6,0.2,Mien Trung,20/09/2022,13,1.0,1.0,1.0,6232,98.96,,,88.36277777777771,99.22,0.5,0.04,0.56,99.57,0.0,,,,
2678,2022092014,99.75,99.9,56116.6,0.23,Mien Trung,20/09/2022,14,1.0,1.0,1.0,6224,98.9,,,155.44444444444423,99.01,0.45,0.03,0.09,98.69,0.0,,,,
2679,2022092015,99.76,99.92,52610.9,0.24,Mien Trung,20/09/2022,15,1.0,1.0,1.0,6241,98.96,,,189.59055555555554,99.11,0.47,0.03,0.08,99.12,0.0,,,,
2680,2022092016,99.9,99.91,54281.3,0.22,Mien Trung,20/09/2022,16,1.0,1.0,1.0,6230,99.05,,,193.35222222222217,99.26,0.32,0.04,0.1,99.31,0.0,,,,
2681,2022092017,99.81,99.9,57977.8,0.22,Mien Trung,20/09/2022,17,1.0,1.0,1.0,6235,99.08,,,172.40972222222229,99.04,0.38,0.05,0.09,99.35,0.0,,,,
2682,2022092018,99.77,99.91,69629.5,0.21,Mien Trung,20/09/2022,18,1.0,1.0,1.0,6232,99.03,,,136.29722222222213,98.96,0.38,0.03,0.06,99.24,0.0,,,,
2683,2022092019,99.87,99.91,79140.9,0.21,Mien Trung,20/09/2022,19,1.0,1.0,1.0,6216,99.01,,,118.86277777777764,99.28,0.49,0.05,0.08,98.74,0.0,,,,
2684,2022092020,99.71,99.9,86390.4,0.2,Mien Trung,20/09/2022,20,1.0,1.0,1.0,6214,98.98,,,91.37361111111099,99.26,0.47,0.05,0.07,99.2,0.0,,,,
2685,2022092021,99.75,99.91,79427.7,0.17,Mien Trung,20/09/2022,21,1.0,1.0,1.0,6220,98.91,,,65.68194444444441,98.95,0.38,0.04,0.11,99.71,0.0,,,,
2686,2022092022,99.85,99.89,59434.0,0.13,Mien Trung,20/09/2022,22,1.0,1.0,1.0,6210,98.88,,,32.22138888888887,98.97,0.37,0.02,0.06,99.63,0.0,,,,
2687,2022092023,99.86,99.9,36616.7,0.11,Mien Trung,20/09/2022,23,1.0,1.0,1.0,6053,98.69,,,12.611111111111091,98.96,0.14,0.01,6.87,100.0,0.0,,,,
2688,2022092100,99.82,99.91,20807.8,0.1,Mien Trung,21/09/2022,00,1.0,1.0,1.0,6206,98.56,,,6.6780555555555585,98.67,0.1,0.11,0.25,99.35,100.0,,,,
2689,2022092101,99.85,99.93,13377.0,0.08,Mien Trung,21/09/2022,01,1.0,1.0,1.0,6210,98.45,,,4.085833333333337,98.53,0.14,0.04,0.04,98.74,0.0,,,,
2690,2022092102,99.78,99.89,9944.5,0.08,Mien Trung,21/09/2022,02,1.0,1.0,1.0,6210,98.44,,,3.9652777777777795,99.34,0.0,0.0,0.07,97.37,100.0,,,,
2691,2022092103,99.77,99.93,8371.6,0.08,Mien Trung,21/09/2022,03,1.0,1.0,1.0,6208,98.6,,,4.811944444444444,99.85,0.87,0.1,0.04,100.0,0.0,,,,
2692,2022092104,99.46,99.91,10195.4,0.08,Mien Trung,21/09/2022,04,1.0,1.0,1.0,6203,98.69,,,5.365000000000001,99.39,0.62,0.03,0.06,100.0,0.0,,,,
2693,2022092105,99.66,99.94,21234.5,0.11,Mien Trung,21/09/2022,05,1.0,1.0,1.0,6210,98.82,,,14.69527777777779,99.3,0.77,0.01,0.07,99.82,0.0,,,,
2694,2022092106,99.73,99.94,37439.6,0.17,Mien Trung,21/09/2022,06,1.0,1.0,1.0,6210,99.09,,,48.428333333333285,99.3,0.73,0.03,0.06,99.62,0.0,,,,
2695,2022092107,99.87,99.92,45991.1,0.2,Mien Trung,21/09/2022,07,1.0,1.0,1.0,6200,99.11,,,108.30027777777764,99.2,0.44,0.05,0.07,99.32,0.0,,,,
2696,2022092108,99.91,99.92,50931.3,0.22,Mien Trung,21/09/2022,08,1.0,1.0,1.0,6222,99.03,,,178.6769444444441,99.22,0.33,0.01,0.02,99.54,0.0,,,,
2697,2022092109,99.88,99.92,55982.7,0.24,Mien Trung,21/09/2022,09,1.0,1.0,1.0,6218,99.03,,,211.1177777777781,98.92,0.39,0.03,0.22,99.37,0.0,,,,
2698,2022092110,99.9,99.91,57512.8,0.25,Mien Trung,21/09/2022,10,1.0,1.0,1.0,6215,99.02,,,198.20305555555566,98.96,0.33,0.04,0.18,98.96,0.0,,,,
2699,2022092111,99.87,99.92,66094.9,0.25,Mien Trung,21/09/2022,11,1.0,1.0,1.0,6225,99.01,,,162.89611111111097,99.08,0.51,0.03,0.47,99.38,0.0,,,,
2700,2022092112,99.86,99.91,76504.8,0.21,Mien Trung,21/09/2022,12,1.0,1.0,1.0,6234,98.93,,,90.43722222222215,99.07,0.46,0.04,0.69,99.14,0.0,,,,
2701,2022092113,99.66,99.93,61792.6,0.21,Mien Trung,21/09/2022,13,1.0,1.0,1.0,6224,98.92,,,94.00361111111116,99.13,0.58,0.04,0.97,99.19,0.0,,,,
2702,2022092114,99.76,99.91,56753.8,0.23,Mien Trung,21/09/2022,14,1.0,1.0,1.0,6218,98.93,,,154.23027777777776,98.9,0.4,0.03,0.07,99.44,0.0,,,,
2703,2022092115,99.85,99.91,58141.7,0.23,Mien Trung,21/09/2022,15,1.0,1.0,1.0,6218,98.99,,,183.91388888888855,99.0,0.36,0.04,0.07,99.21,0.0,,,,
2704,2022092116,99.92,99.92,58136.8,0.23,Mien Trung,21/09/2022,16,1.0,1.0,1.0,6222,99.05,,,196.00944444444445,99.03,0.44,0.03,0.32,99.26,0.0,,,,
2705,2022092117,99.9,99.9,64280.9,0.23,Mien Trung,21/09/2022,17,1.0,1.0,1.0,6224,99.07,,,176.89055555555547,99.16,0.57,0.04,0.08,99.22,0.0,,,,
2706,2022092118,99.91,99.91,73267.2,0.22,Mien Trung,21/09/2022,18,1.0,1.0,1.0,6224,99.03,,,129.53805555555562,99.16,0.64,0.04,0.08,99.24,0.0,,,,
2707,2022092119,99.92,99.91,89205.5,0.22,Mien Trung,21/09/2022,19,1.0,1.0,1.0,6222,98.96,,,114.438611111111,98.93,0.35,0.04,0.81,99.31,0.0,,,,
2708,2022092120,99.91,99.89,88839.0,0.2,Mien Trung,21/09/2022,20,1.0,1.0,1.0,6232,98.92,,,93.36222222222203,99.06,0.44,0.03,0.34,98.97,0.0,,,,
2709,2022092121,99.91,99.91,80309.3,0.18,Mien Trung,21/09/2022,21,1.0,1.0,1.0,6220,98.9,,,56.3647222222221,98.9,0.75,0.03,0.08,99.2,0.0,,,,
2710,2022092122,99.93,99.89,58782.8,0.13,Mien Trung,21/09/2022,22,1.0,1.0,1.0,6212,98.93,,,31.744166666666644,98.88,0.5,0.06,0.06,98.78,0.0,,,,
2711,2022092123,99.84,99.89,35006.7,0.1,Mien Trung,21/09/2022,23,1.0,1.0,1.0,6067,98.76,,,12.616944444444414,99.34,0.58,0.04,0.08,99.49,0.0,,,,
2712,2022092200,99.73,99.89,21518.2,0.08,Mien Trung,22/09/2022,00,1.0,1.0,1.0,6229,98.57,,,4.070277777777779,99.6,0.4,0.02,0.04,99.22,0.0,,,,
2713,2022092201,99.66,99.93,13031.8,0.08,Mien Trung,22/09/2022,01,1.0,1.0,1.0,6217,98.58,,,3.2091666666666696,99.34,0.22,0.05,0.07,99.2,0.0,,,,
2714,2022092202,99.65,99.88,9638.7,0.08,Mien Trung,22/09/2022,02,1.0,1.0,1.0,6212,98.57,,,3.015555555555556,99.13,0.29,0.04,0.06,100.0,0.0,,,,
2715,2022092203,99.65,99.94,8259.1,0.08,Mien Trung,22/09/2022,03,1.0,1.0,1.0,6221,98.7,,,2.6080555555555556,97.86,0.32,0.05,0.05,100.0,100.0,,,,
2716,2022092204,99.52,99.93,10400.3,0.08,Mien Trung,22/09/2022,04,1.0,1.0,1.0,6222,98.76,,,4.71111111111111,100.0,0.0,0.01,0.04,100.0,100.0,,,,
2717,2022092205,99.47,99.92,20980.7,0.11,Mien Trung,22/09/2022,05,1.0,1.0,1.0,6217,98.89,,,12.293333333333322,99.48,0.76,0.05,0.06,99.82,0.0,,,,
2718,2022092206,99.76,99.93,39944.7,0.16,Mien Trung,22/09/2022,06,1.0,1.0,1.0,6220,99.12,,,47.03166666666665,98.94,0.53,0.02,0.08,99.24,0.0,,,,
2719,2022092207,99.86,99.91,45565.0,0.21,Mien Trung,22/09/2022,07,1.0,1.0,1.0,6217,99.09,,,111.54249999999982,99.04,0.45,0.02,0.06,99.59,0.0,,,,
2720,2022092210,99.77,99.91,59413.5,0.25,Mien Trung,22/09/2022,10,1.0,1.0,1.0,6224,99.0,,,213.39611111111088,99.04,0.4,0.04,0.31,99.4,0.0,17.79,45.0,253.0,17.79
2721,2022092211,99.69,99.91,66332.5,0.26,Mien Trung,22/09/2022,11,1.0,1.0,1.0,6219,98.93,,,163.60750000000013,99.2,0.57,0.03,0.08,99.46,0.0,54.95,61.0,111.0,54.95
2722,2022092212,99.82,99.92,76053.4,0.21,Mien Trung,22/09/2022,12,1.0,1.0,1.0,6220,98.87,,,83.75861111111112,99.29,0.61,0.03,0.08,99.16,0.0,59.68,37.0,62.0,58.06
2723,2022092213,99.8,99.92,59234.3,0.21,Mien Trung,22/09/2022,13,1.0,1.0,1.0,6212,98.94,,,92.3638888888888,99.06,0.41,0.03,0.08,99.13,0.0,70.27,26.0,37.0,67.57
2724,2022092215,99.7,99.91,58103.7,0.25,Mien Trung,22/09/2022,15,1.0,1.0,1.0,6215,98.95,,,184.49722222222212,99.11,0.44,0.04,1.1,99.4,0.0,16.11,53.0,329.0,16.11
2725,2022092216,99.79,99.9,59504.5,0.25,Mien Trung,22/09/2022,16,1.0,1.0,1.0,6208,98.99,,,184.71694444444415,99.07,0.52,0.04,0.13,99.28,0.0,36.2,59.0,163.0,36.2
2726,2022092217,99.82,99.9,66039.0,0.24,Mien Trung,22/09/2022,17,1.0,1.0,1.0,6226,98.99,,,166.6461111111112,99.02,0.68,0.04,0.1,99.27,0.0,30.7,70.0,228.0,30.7
2727,2022092218,99.93,99.91,76949.3,0.21,Mien Trung,22/09/2022,18,1.0,1.0,1.0,6230,98.94,,,121.66388888888866,99.11,0.64,0.03,1.02,99.39,0.0,11.03,57.0,517.0,11.03
2728,2022092219,99.89,99.91,84119.6,0.23,Mien Trung,22/09/2022,19,1.0,1.0,1.0,6219,98.9,,,113.57861111111076,98.84,0.44,0.03,0.08,99.52,0.0,18.0,36.0,200.0,18.0
2729,2022092220,99.92,99.92,90106.1,0.21,Mien Trung,22/09/2022,20,1.0,1.0,1.0,6228,98.83,,,97.16111111111101,99.27,0.4,0.02,0.08,99.44,0.0,100.0,20.0,20.0,95.0
2730,2022092221,99.91,99.89,75017.4,0.18,Mien Trung,22/09/2022,21,1.0,1.0,1.0,6216,98.81,,,57.04638888888867,99.51,0.51,0.03,0.09,98.95,0.0,21.54,14.0,65.0,20.0
2731,2022092222,99.93,99.88,56343.6,0.13,Mien Trung,22/09/2022,22,1.0,1.0,1.0,6228,98.85,,,27.096388888888885,99.24,0.76,0.04,0.13,98.9,0.0,54.55,12.0,22.0,54.55
2732,2022092223,99.91,99.9,31510.6,0.1,Mien Trung,22/09/2022,23,1.0,1.0,1.0,6064,98.7,,,11.29555555555555,99.65,0.43,0.03,0.07,99.05,0.0,33.33,2.0,6.0,33.33
2733,2022092300,99.72,99.84,19538.3,0.09,Mien Trung,23/09/2022,00,1.0,1.0,1.0,6214,98.63,,,4.635555555555557,99.62,0.19,0.01,0.04,99.23,100.0,0.0,0.0,0.0,0.0
2734,2022092301,99.67,99.83,12655.1,0.08,Mien Trung,23/09/2022,01,1.0,1.0,1.0,6217,98.54,,,2.169166666666667,97.36,0.0,0.02,0.03,100.0,100.0,0.0,0.0,0.0,0.0
2735,2022092302,99.66,99.95,9474.0,0.08,Mien Trung,23/09/2022,02,1.0,1.0,1.0,6201,98.53,,,2.4386111111111135,98.13,0.39,0.02,0.04,100.0,0.0,100.0,1.0,1.0,100.0
2736,2022092303,99.44,99.93,8415.1,0.08,Mien Trung,23/09/2022,03,1.0,1.0,1.0,6217,98.52,,,2.612222222222224,99.67,0.66,0.01,0.05,99.12,0.0,22.22,2.0,9.0,22.22
2737,2022092304,99.93,99.88,10284.0,0.08,Mien Trung,23/09/2022,04,1.0,1.0,1.0,6221,98.58,,,3.9472222222222224,100.0,0.9,0.02,0.06,99.39,0.0,100.0,5.0,5.0,100.0
2738,2022092305,99.88,99.94,21194.7,0.12,Mien Trung,23/09/2022,05,1.0,1.0,1.0,6210,98.77,,,12.588888888888908,99.43,0.51,0.05,0.04,99.38,0.0,36.36,4.0,11.0,36.36
2739,2022092306,99.82,99.94,39164.6,0.17,Mien Trung,23/09/2022,06,1.0,1.0,1.0,6213,99.04,,,47.47388888888885,98.89,0.56,0.03,0.08,99.63,0.0,40.0,26.0,65.0,38.46
